racer_id,jyo_cd,form_venue_win_5,form_venue_top2_5
3386,15,0.2,0.4
3386,16,0.2,0.4
3386,17,0.0,0.0
3386,18,0.0,0.2
3386,19,0.0,0.2
3386,20,0.0,0.6
3386,21,0.0,0.25
3386,22,0.3333333333333333,0.3333333333333333
3386,23,0.2,0.4
3386,24,0.2,0.4
3387,01,0.0,0.2
3387,02,0.0,0.25
3387,03,0.0,0.6
3387,04,0.2,0.2
3387,05,0.4,0.4
3387,06,0.0,0.2
3387,07,0.0,0.3333333333333333
3387,08,0.25,0.25
3387,09,0.2,0.2
3387,10,0.6,0.6
3387,11,0.2,0.4
3387,12,0.2,0.4
3387,13,0.25,0.5
3387,14,0.0,0.6
3387,15,0.0,0.2
3387,16,0.3333333333333333,0.3333333333333333
3387,17,1.0,1.0
3387,18,0.0,0.3333333333333333
3387,19,0.0,0.75
3387,20,0.0,0.4
3387,21,0.2,0.4
3387,22,0.6666666666666666,0.6666666666666666
3387,23,0.25,0.25
3387,24,0.4,0.4
3388,01,0.2,0.4
3388,02,0.0,0.2
3388,03,0.2,0.2
3388,04,0.4,0.8
3388,05,0.0,0.0
3388,06,0.0,0.5
3388,07,0.5,0.5
3388,08,0.0,0.0
3388,09,0.5,0.5
3388,10,0.2,0.4
3388,11,0.2,0.2
3388,12,0.6,0.6
3388,13,0.0,0.0
3388,14,0.0,1.0
3388,15,0.0,0.4
3388,16,0.0,0.2
3388,17,0.2,0.2
3388,18,0.0,0.0
3388,19,0.3333333333333333,0.3333333333333333
3388,20,0.0,0.0
3388,21,0.0,0.4
3388,22,0.5,0.5
3388,23,0.0,0.0
3388,24,0.3333333333333333,0.3333333333333333
3389,01,0.25,0.5
3389,02,0.2,0.4
3389,03,1.0,1.0
3389,04,0.2,0.6
3389,05,0.5,0.5
3389,06,0.5,0.75
3389,07,0.2,0.8
3389,08,0.4,0.6
3389,09,0.0,0.2
3389,10,0.4,0.4
3389,11,0.25,0.5
3389,12,0.0,0.25
3389,13,0.0,0.3333333333333333
3389,14,0.2,0.2
3389,15,0.2,0.2
3389,16,0.0,0.0
3389,17,0.0,0.4
3389,18,0.0,0.0
3389,19,0.0,0.5
3389,20,0.0,0.4
3389,21,0.0,0.0
3389,22,0.0,0.2
3389,23,0.0,0.0
3389,24,0.0,0.0
3390,01,0.0,0.0
3390,02,0.0,0.0
3390,03,0.2,0.6
3390,04,0.0,0.2
3390,05,0.2,0.4
3390,06,0.0,0.2
3390,07,0.0,0.3333333333333333
3390,08,0.0,0.0
3390,09,0.4,0.4
3390,10,0.4,0.6
3390,11,0.0,0.6666666666666666
3390,12,0.0,0.5
3390,13,0.0,0.0
3390,14,0.6,0.6
3390,15,0.4,0.6
3390,16,0.2,0.6
3390,17,0.2,0.2
3390,18,0.0,0.0
3390,19,0.0,0.0
3390,20,0.0,0.4
3390,21,0.0,0.2
3390,22,0.0,0.25
3390,23,0.2,0.6
3390,24,0.0,0.4
3391,01,0.6,0.6
3391,02,0.75,1.0
3391,03,0.0,0.3333333333333333
3391,04,0.3333333333333333,1.0
3391,05,0.4,0.4
3391,06,0.2,0.4
3391,07,0.0,0.0
3391,08,0.2,0.2
3391,09,0.0,0.25
3391,10,0.2,0.4
3391,11,0.6666666666666666,0.6666666666666666
3391,12,0.2,0.8
3391,13,0.0,0.0
3391,14,0.5,1.0
3391,15,0.0,0.0
3391,16,0.4,0.6
3391,17,0.0,0.0
3391,18,0.0,0.6666666666666666
3391,19,0.25,0.5
3391,20,0.5,0.75
3391,21,0.0,0.3333333333333333
3391,22,0.5,1.0
3391,23,0.4,0.4
3391,24,0.0,0.5
3392,01,0.2,0.2
3392,02,0.0,0.4
3392,03,0.3333333333333333,0.6666666666666666
3392,04,0.2,0.4
3392,05,0.0,0.5
3392,06,0.0,0.2
3392,07,0.2,0.4
3392,08,0.0,0.2
3392,09,0.2,0.2
3392,10,0.0,0.0
3392,11,0.0,0.2
3392,12,0.6,0.8
3392,13,0.0,0.2
3392,14,0.0,0.3333333333333333
3392,15,0.0,0.25
3392,16,0.0,0.2
3392,17,0.0,0.0
3392,18,0.0,0.2
3392,19,0.0,0.0
3392,20,0.0,0.4
3392,21,0.0,0.0
3392,22,0.3333333333333333,0.3333333333333333
3392,23,0.3333333333333333,0.6666666666666666
3392,24,0.2,0.6
3393,01,0.2,0.2
3393,02,0.0,0.2
3393,03,0.3333333333333333,0.3333333333333333
3393,04,0.4,0.6
3393,05,0.4,0.4
3393,06,0.0,0.4
3393,07,0.0,0.25
3393,08,0.2,0.2
3393,09,0.0,0.0
3393,10,0.0,0.25
3393,11,0.6,0.6
3393,12,0.0,0.0
3393,13,0.4,0.4
3393,14,0.2,0.2
3393,15,0.0,0.2
3393,16,0.0,0.0
3393,17,0.2,0.2
3393,18,0.0,0.25
3393,19,0.4,0.4
3393,20,0.0,0.25
3393,21,0.2,0.2
3393,22,0.0,0.25
3393,23,0.0,0.0
3393,24,0.0,0.0
3394,01,0.0,0.0
3394,02,0.0,0.0
3394,03,0.2,0.2
3394,04,0.0,0.3333333333333333
3394,05,0.0,0.0
3394,06,0.0,0.0
3394,07,0.0,0.3333333333333333
3394,08,0.2,0.6
3394,09,0.25,0.25
3394,10,0.2,0.2
3394,11,0.5,1.0
3394,12,0.2,0.2
3394,13,0.2,0.4
3394,14,0.2,0.2
3394,15,0.2,0.6
3394,16,0.5,0.5
3394,17,0.2,0.4
3394,18,0.0,0.0
3394,19,0.0,1.0
3394,20,0.0,0.2
3394,21,0.0,0.2
3394,22,0.6,0.8
3394,23,0.3333333333333333,0.6666666666666666
3394,24,0.25,0.25
3395,01,0.0,0.2
3395,02,0.3333333333333333,1.0
3395,03,0.4,0.6
3395,04,0.0,0.2
3395,05,0.0,0.0
3395,06,0.0,0.4
3395,07,0.2,0.4
3395,08,0.5,0.5
3395,09,0.0,0.0
3395,10,0.2,0.2
3395,11,0.0,0.0
3395,12,0.2,0.4
3395,13,0.4,0.4
3395,14,0.4,0.4
3395,15,0.2,0.4
3395,16,0.4,0.8
3395,17,0.0,0.2
3395,18,0.0,0.0
3395,19,0.0,0.0
3395,20,0.2,0.4
3395,21,0.2,0.2
3395,22,0.0,0.5
3395,23,0.2,0.2
3395,24,0.0,0.0
3396,01,0.0,0.0
3396,02,0.2,0.2
3396,03,0.2,0.2
3396,04,0.2,0.4
3396,05,0.0,0.0
3396,06,0.2,0.2
3396,07,0.0,0.6
3396,08,0.2,0.4
3396,09,0.0,0.4
3396,10,0.3333333333333333,0.3333333333333333
3396,11,0.6,0.8
3396,12,0.4,0.6
3396,13,0.0,0.0
3396,14,0.6,0.6
3396,15,0.0,0.2
3396,16,0.0,0.5
3396,17,0.2,0.2
3396,18,0.0,0.6666666666666666
3396,19,0.0,0.4
3396,20,0.4,0.4
3396,21,0.4,0.6
3396,22,0.6666666666666666,0.6666666666666666
3396,23,0.0,0.0
3396,24,0.0,0.0
3397,01,0.2,0.4
3397,02,0.0,0.25
3397,03,0.5,0.5
3397,04,0.0,0.0
3397,05,0.0,0.0
3397,06,0.4,0.4
3397,07,0.2,0.4
3397,08,0.0,0.0
3397,09,0.25,0.75
3397,10,0.2,0.6
3397,11,0.0,0.4
3397,12,0.0,0.2
3397,13,0.0,0.0
3397,14,0.2,0.2
3397,15,0.0,0.0
3397,16,0.0,0.6
3397,17,0.0,0.2
3397,18,0.0,0.4
3397,19,0.0,0.4
3397,20,0.2,0.6
3397,21,0.2,0.4
3397,22,0.25,0.25
3397,23,0.2,0.6
3397,24,0.2,0.6
3398,01,0.0,0.2
3398,02,0.0,0.2
3398,03,0.5,0.5
3398,04,0.0,0.0
3398,05,0.2,0.2
3398,06,0.25,0.25
3398,07,0.4,0.4
3398,08,0.0,0.0
3398,09,0.0,0.2
3398,10,0.0,0.0
3398,11,0.2,0.4
3398,12,0.2,0.6
3398,13,0.0,0.5
3398,14,0.0,0.2
3398,15,0.0,0.3333333333333333
3398,16,0.0,0.5
3398,17,0.4,0.4
3398,18,0.0,0.5
3398,19,0.6,0.8
3398,20,0.0,0.3333333333333333
3398,21,0.25,0.25
3398,22,0.4,0.4
3398,23,0.2,0.2
3398,24,0.2,0.4
3399,01,0.4,0.8
3399,02,0.4,0.4
3399,03,0.0,0.0
3399,04,0.2,0.4
3399,05,0.0,0.6666666666666666
3399,06,0.4,0.6
3399,07,0.0,1.0
3399,08,0.6666666666666666,0.6666666666666666
3399,09,0.0,0.3333333333333333
3399,10,0.2,0.2
3399,11,0.5,1.0
3399,12,0.3333333333333333,0.3333333333333333
3399,13,0.0,0.0
3399,14,0.0,0.2
3399,15,0.4,0.6
3399,16,0.0,0.0
3399,17,0.0,0.0
3399,18,0.0,0.25
3399,19,0.0,0.4
3399,20,0.0,0.3333333333333333
3399,21,0.0,0.0
3399,22,0.0,0.3333333333333333
3399,23,0.0,0.0
3399,24,0.2,0.2
3400,01,0.0,0.4
3400,02,0.0,0.2
3400,03,0.0,0.0
3400,04,1.0,1.0
3400,05,0.25,0.5
3400,06,0.0,0.5
3400,07,0.4,0.4
3400,08,0.0,0.5
3400,09,0.25,0.25
3400,10,0.0,0.0
3400,11,0.2,0.2
3400,12,0.2,0.2
3400,13,0.2,0.2
3400,14,0.25,0.5
3400,15,0.0,0.6666666666666666
3400,16,0.5,0.5
3400,17,0.0,0.0
3400,18,0.0,0.0
3400,19,0.0,0.0
3400,20,0.2,0.8
3400,21,0.25,0.25
3400,22,0.5,0.5
3400,23,0.0,0.25
3400,24,0.2,0.6
3401,01,0.4,0.4
3401,02,0.4,0.6
3401,03,0.4,0.4
3401,04,0.4,0.6
3401,05,0.2,0.2
3401,06,0.0,0.4
3401,07,0.0,0.4
3401,08,0.4,0.4
3401,09,0.4,0.6
3401,10,0.0,0.2
3401,11,0.2,0.4
3401,12,0.2,0.2
3401,13,0.5,0.5
3401,14,0.0,0.2
3401,15,0.0,0.25
3401,16,0.0,0.2
3401,17,0.0,0.6666666666666666
3401,18,0.0,0.4
3401,19,0.0,0.0
3401,20,0.2,0.2
3401,21,0.0,0.2
3401,22,0.0,0.25
3401,23,0.0,0.0
3401,24,0.25,0.25
3402,01,0.4,0.6
3402,02,0.0,0.0
3402,03,0.0,0.25
3402,04,0.2,0.2
3402,05,0.2,0.8
3402,06,0.0,0.2
3402,07,0.4,0.4
3402,08,0.2,0.4
3402,09,0.2,0.6
3402,10,0.5,0.5
3402,11,0.2,0.2
3402,12,0.0,0.6666666666666666
3402,13,0.2,0.4
3402,14,0.2,0.4
3402,15,0.0,0.0
3402,16,0.0,0.3333333333333333
3402,17,0.5,0.5
3402,18,0.6,0.6
3402,19,0.0,0.5
3402,20,0.0,0.2
3402,21,0.4,0.4
3402,22,0.2,0.8
3402,23,0.4,0.6
3402,24,0.0,0.4
3403,01,0.4,1.0
3403,02,0.0,0.0
3403,03,0.2,0.2
3403,04,0.4,0.6
3403,05,0.5,0.5
3403,06,0.25,1.0
3403,07,0.25,0.5
3403,08,0.0,0.0
3403,09,0.3333333333333333,1.0
3403,10,0.2,0.2
3403,11,0.0,0.2
3403,12,0.0,0.0
3403,13,0.0,0.25
3403,14,0.0,0.0
3403,15,0.0,0.4
3403,16,0.0,0.0
3403,17,0.3333333333333333,0.3333333333333333
3403,18,0.25,0.5
3403,19,0.0,0.0
3403,20,0.0,0.4
3403,21,0.0,0.2
3403,22,0.0,0.0
3403,23,0.2,0.4
3403,24,0.3333333333333333,0.3333333333333333
3404,01,0.4,0.6
3404,02,0.2,0.4
3404,03,0.2,0.4
3404,04,0.4,0.6
3404,05,0.0,0.2
3404,06,0.2,0.6
3404,07,0.0,0.0
3404,08,0.3333333333333333,0.3333333333333333
3404,09,0.5,0.5
3404,10,0.25,0.25
3404,11,0.4,0.6
3404,12,0.25,0.25
3404,13,0.2,0.4
3404,14,0.2,0.4
3404,15,0.2,0.2
3404,16,0.0,0.0
3404,17,0.0,1.0
3404,18,0.2,0.2
3404,19,0.2,0.4
3404,20,0.0,0.0
3404,21,0.0,0.6
3404,22,0.0,0.0
3404,23,0.4,0.6
3404,24,0.2,0.6
3405,01,0.0,0.0
3405,02,0.2,0.2
3405,03,0.0,0.0
3405,04,0.5,0.5
3405,05,0.4,0.4
3405,06,0.4,0.4
3405,07,0.25,1.0
3405,08,0.0,0.0
3405,09,0.0,0.0
3405,10,0.2,0.4
3405,11,0.2,0.4
3405,12,0.0,0.0
3405,13,0.0,0.0
3405,14,0.2,0.2
3405,15,0.3333333333333333,0.3333333333333333
3405,16,0.0,0.2
3405,17,0.0,0.0
3405,18,0.5,1.0
3405,19,0.0,0.0
3405,20,0.0,0.0
3405,21,0.0,0.4
3405,22,0.2,0.2
3405,23,0.6,0.6
3405,24,0.2,0.4
3406,01,0.0,0.4
3406,02,0.0,0.0
3406,03,0.2,0.2
3406,04,0.0,0.0
3406,05,0.0,0.2
3406,06,0.4,0.4
3406,07,0.2,0.2
3406,08,0.2,0.2
3406,09,0.0,0.0
3406,10,0.0,0.3333333333333333
3406,11,0.25,0.5
3406,12,0.4,0.4
3406,13,0.2,0.8
3406,14,0.0,0.0
3406,15,0.2,0.4
3406,16,0.6,0.6
3406,17,0.0,0.0
3406,18,0.0,0.2
3406,19,0.25,0.75
3406,20,0.0,0.4
3406,21,0.2,0.2
3406,22,0.0,0.4
3406,23,0.4,0.6
3406,24,0.25,0.5
3407,01,0.0,0.2
3407,02,0.2,0.6
3407,03,0.0,0.0
3407,04,0.6,0.6
3407,05,0.0,0.4
3407,06,0.4,0.8
3407,07,0.4,0.6
3407,08,0.0,0.6666666666666666
3407,09,0.3333333333333333,0.3333333333333333
3407,10,0.0,0.2
3407,11,0.5,0.5
3407,12,0.0,0.0
3407,13,0.0,0.0
3407,14,0.0,0.3333333333333333
3407,15,0.2,0.2
3407,16,0.0,0.0
3407,17,0.0,0.3333333333333333
3407,18,0.0,0.2
3407,19,0.0,0.0
3407,20,0.5,0.75
3407,21,0.0,0.0
3407,22,0.25,0.5
3407,23,0.0,0.4
3407,24,0.2,0.2
3408,01,0.0,0.0
3408,02,0.2,0.2
3408,03,0.4,0.4
3408,04,0.4,0.4
3408,05,0.0,0.0
3408,06,0.0,0.0
3408,07,0.25,0.75
3408,08,0.0,0.4
3408,09,0.2,0.4
3408,10,0.0,0.0
3408,11,0.0,0.2
3408,12,0.25,0.25
3408,13,0.2,0.4
3408,14,0.4,0.4
3408,15,0.2,0.8
3408,16,0.0,0.0
3408,17,0.2,0.6
3408,18,0.2,0.2
3408,19,0.2,0.4
3408,20,0.4,0.4
3408,21,0.0,0.4
3408,22,0.0,0.4
3408,23,0.2,0.4
3408,24,0.3333333333333333,0.3333333333333333
3409,01,0.2,0.4
3409,02,0.0,0.0
3409,03,0.2,0.2
3409,04,0.0,0.0
3409,05,0.0,0.2
3409,06,0.0,0.3333333333333333
3409,07,0.2,0.6
3409,08,0.4,0.6
3409,09,0.0,0.0
3409,10,0.0,0.4
3409,11,0.2,0.6
3409,12,0.2,0.4
3409,13,0.0,0.0
3409,14,0.0,0.0
3409,15,0.4,0.4
3409,16,0.25,0.25
3409,17,0.6,0.6
3409,18,0.25,0.5
3409,19,0.0,0.0
3409,20,0.0,0.25
3409,21,0.5,0.75
3409,22,0.0,0.0
3409,23,0.0,0.0
3409,24,0.0,0.0
3410,02,0.2,0.2
3410,03,0.2,0.6
3410,04,0.0,0.75
3410,05,0.2,0.6
3410,06,0.2,0.4
3410,07,0.0,0.2
3410,08,0.0,0.2
3410,09,0.4,0.4
3410,10,0.0,0.0
3410,11,0.0,0.0
3410,12,0.4,0.6
3410,13,0.2,0.6
3410,14,0.0,0.4
3410,15,0.4,0.6
3410,16,0.3333333333333333,0.3333333333333333
3410,17,0.4,0.4
3410,18,0.0,0.0
3410,19,0.4,0.6
3410,20,0.0,0.5
3410,21,0.2,0.2
3410,22,0.25,0.5
3410,23,0.0,0.0
3410,24,0.2,0.6
3411,01,0.25,1.0
3411,02,0.2,0.6
3411,03,0.25,0.5
3411,04,0.2,0.4
3411,06,0.0,0.0
3411,07,0.2,0.6
3411,08,0.0,0.4
3411,09,0.4,0.8
3411,10,0.25,0.25
3411,11,0.0,0.3333333333333333
3411,12,0.4,0.4
3411,13,0.0,0.0
3411,14,0.25,0.25
3411,15,0.0,0.0
3411,16,0.2,0.6
3411,17,0.2,0.2
3411,18,0.2,0.4
3411,19,0.0,0.25
3411,20,0.0,0.0
3411,21,0.2,0.2
3411,22,0.4,0.6
3411,23,0.4,0.4
3411,24,0.2,0.2
3412,01,0.0,0.2
3412,02,0.0,0.0
3412,03,0.0,0.0
3412,04,0.2,0.4
3412,05,0.0,0.0
3412,06,0.0,0.0
3412,07,0.2,0.2
3412,08,0.0,0.0
3412,09,0.0,0.2
3412,10,0.25,0.5
3412,11,0.0,0.5
3412,12,0.6,0.6
3412,13,0.4,0.6
3412,14,0.4,0.4
3412,15,0.2,0.4
3412,16,0.0,0.0
3412,17,0.6666666666666666,0.6666666666666666
3412,18,0.4,0.8
3412,19,0.0,0.0
3412,20,0.0,0.2
3412,21,0.0,0.3333333333333333
3412,22,0.0,0.0
3412,24,0.0,0.25
3413,01,0.4,0.4
3413,02,0.0,0.2
3413,03,0.4,0.4
3413,04,0.0,0.0
3413,05,0.4,0.4
3413,06,0.2,0.4
3413,07,0.0,0.0
3413,08,0.0,0.0
3413,09,0.0,0.4
3413,10,0.0,0.4
3413,11,0.0,0.2
3413,12,0.25,0.25
3413,13,0.0,0.0
3413,14,0.0,0.4
3413,15,0.0,0.0
3413,16,0.2,0.4
3413,17,0.0,0.0
3413,18,0.3333333333333333,0.3333333333333333
3413,19,0.25,0.5
3413,20,0.0,0.4
3413,21,0.0,0.3333333333333333
3413,22,0.0,0.0
3413,23,0.0,0.4
3413,24,0.0,0.0
3414,01,0.0,0.3333333333333333
3414,02,0.2,0.2
3414,03,0.0,0.0
3414,04,0.4,0.4
3414,05,0.4,0.4
3414,06,0.0,0.0
3414,07,0.2,0.4
3414,08,0.2,0.2
3414,09,0.2,0.6
3414,10,0.0,0.4
3414,11,0.2,0.2
3414,12,0.0,0.0
3414,13,0.0,0.5
3414,14,0.2,0.4
3414,15,0.0,0.2
3414,16,0.4,0.6
3414,17,0.0,0.5
3414,18,0.0,0.2
3414,19,0.4,0.8
3414,20,0.2,0.8
3414,21,0.2,0.2
3414,22,0.0,0.0
3414,23,0.0,0.0
3414,24,0.2,0.2
3415,01,0.0,0.2
3415,02,0.2,0.4
3415,03,0.2,0.4
3415,04,0.0,1.0
3415,05,0.2,0.4
3415,06,0.2,0.4
3415,07,0.2,0.4
3415,08,0.4,0.4
3415,09,0.25,0.5
3415,10,0.4,0.4
3415,11,0.2,0.4
3415,12,0.2,0.6
3415,13,0.2,0.4
3415,14,0.0,0.2
3415,15,0.2,0.2
3415,16,0.0,0.5
3415,17,0.2,0.2
3415,18,0.4,0.4
3415,19,0.4,0.4
3415,20,0.2,0.2
3415,21,0.0,0.0
3415,22,0.0,0.0
3415,23,0.2,0.4
3415,24,0.25,0.25
3416,01,0.0,0.2
3416,02,0.0,0.4
3416,03,0.2,0.4
3416,04,0.2,0.2
3416,05,0.0,0.0
3416,06,0.0,0.0
3416,07,0.0,0.25
3416,08,0.25,0.5
3416,09,0.3333333333333333,1.0
3416,10,0.2,0.4
3416,11,0.2,0.4
3416,12,0.0,0.0
3416,13,0.0,0.3333333333333333
3416,14,0.5,0.5
3416,15,0.5,0.5
3416,16,0.0,0.0
3416,17,0.2,0.2
3416,18,0.0,0.2
3416,19,0.0,0.0
3416,20,0.0,0.0
3416,21,0.0,0.2
3416,22,0.0,0.3333333333333333
3416,23,0.0,0.2
3416,24,0.6,0.6
3417,01,0.0,0.6
3417,02,0.4,0.4
3417,03,0.0,0.0
3417,04,0.2,0.2
3417,05,0.2,0.4
3417,06,0.2,0.6
3417,07,0.0,0.0
3417,08,0.2,0.2
3417,09,0.2,0.2
3417,10,0.0,0.0
3417,11,0.0,0.0
3417,12,0.2,0.4
3417,13,0.0,0.2
3417,14,0.2,0.2
3417,15,0.5,0.5
3417,16,0.0,0.0
3417,17,0.2,0.6
3417,18,0.0,0.0
3417,19,0.0,0.0
3417,20,0.0,0.0
3417,21,0.2,0.4
3417,22,0.5,0.75
3417,23,0.0,0.2
3417,24,0.2,0.6
3418,01,0.4,0.8
3418,02,0.0,0.0
3418,03,0.0,0.0
3418,04,0.2,0.6
3418,05,0.4,0.8
3418,06,0.4,0.4
3418,07,0.0,0.0
3418,08,0.0,0.0
3418,09,0.0,0.2
3418,10,0.6,0.8
3418,11,1.0,1.0
3418,12,0.4,0.4
3418,13,0.0,0.0
3418,14,0.2,0.2
3418,15,0.0,0.2
3418,16,0.3333333333333333,0.3333333333333333
3418,17,0.0,0.4
3418,18,0.4,0.6
3418,19,0.2,0.6
3418,20,0.25,0.25
3418,21,0.3333333333333333,0.3333333333333333
3418,22,0.2,0.2
3418,23,0.2,0.2
3418,24,0.4,0.4
3419,01,0.0,0.2
3419,02,0.0,0.3333333333333333
3419,03,0.4,0.4
3419,04,0.0,0.4
3419,05,0.2,0.2
3419,06,0.0,0.2
3419,07,0.0,0.2
3419,08,0.2,0.4
3419,09,0.0,0.0
3419,10,0.25,0.25
3419,11,0.0,0.0
3419,12,0.2,0.2
3419,13,0.5,0.5
3419,14,0.0,0.0
3419,15,0.2,0.4
3419,16,0.0,0.0
3419,17,0.3333333333333333,0.3333333333333333
3419,18,0.2,0.6
3419,19,0.2,0.2
3419,20,0.0,0.0
3419,21,0.2,0.4
3419,22,0.0,0.0
3419,23,0.0,0.0
3419,24,0.2,0.4
3420,01,0.0,0.0
3420,02,0.2,0.6
3420,03,0.4,0.4
3420,04,0.5,0.5
3420,05,0.0,0.0
3420,06,0.3333333333333333,0.6666666666666666
3420,07,0.25,0.25
3420,08,0.0,0.25
3420,09,0.0,0.0
3420,10,0.0,0.0
3420,11,0.2,0.6
3420,12,0.2,0.6
3420,13,0.0,0.0
3420,14,0.6,0.8
3420,15,0.25,0.25
3420,16,1.0,1.0
3420,17,0.0,0.0
3420,18,0.4,0.6
3420,19,0.2,0.4
3420,20,0.0,0.2
3420,21,0.4,0.4
3420,22,0.3333333333333333,0.6666666666666666
3420,23,0.0,0.2
3420,24,0.0,0.0
3421,01,0.2,0.6
3421,02,0.0,0.0
3421,03,0.5,0.5
3421,04,0.4,0.4
3421,05,0.0,0.2
3421,06,0.0,0.0
3421,07,0.0,0.0
3421,09,0.0,0.0
3421,10,0.3333333333333333,0.3333333333333333
3421,11,0.0,0.4
3421,12,0.0,0.4
3421,13,0.0,0.0
3421,14,0.4,0.6
3421,15,0.0,0.4
3421,16,0.2,0.2
3421,17,0.0,0.0
3421,18,0.0,0.2
3421,19,0.25,0.75
3421,20,0.4,0.4
3421,21,0.0,0.0
3421,22,0.2,0.4
3421,23,0.0,0.4
3421,24,0.2,0.2
3422,01,0.2,0.6
3422,02,0.4,0.4
3422,03,0.4,0.4
3422,04,0.0,0.2
3422,05,0.4,0.4
3422,06,0.4,0.6
3422,07,0.0,0.0
3422,08,0.2,0.2
3422,09,0.2,0.2
3422,10,0.0,0.0
3422,11,0.4,0.6
3422,12,0.2,0.6
3422,13,0.0,0.0
3422,14,0.2,0.2
3422,15,0.0,0.0
3422,16,0.0,0.0
3422,17,0.0,0.2
3422,18,0.2,0.2
3422,19,0.4,0.4
3422,20,0.2,0.4
3422,21,0.4,0.4
3422,22,0.2,0.2
3422,23,0.0,0.6666666666666666
3422,24,0.0,0.2
3423,01,0.0,0.0
3423,02,0.4,0.6
3423,03,0.25,0.25
3423,04,0.0,0.4
3423,05,0.5,1.0
3423,06,0.0,0.0
3423,07,0.0,0.0
3423,08,0.0,1.0
3423,09,0.0,0.2
3423,10,0.2,0.4
3423,11,0.2,0.6
3423,12,0.0,0.25
3423,13,0.0,0.25
3423,14,0.4,0.4
3423,15,0.0,0.3333333333333333
3423,16,0.0,1.0
3423,17,1.0,1.0
3423,18,0.0,1.0
3423,19,0.0,0.4
3423,20,0.5,0.5
3423,21,0.0,0.0
3423,22,0.0,0.0
3423,23,0.3333333333333333,0.6666666666666666
3423,24,0.0,0.4
3424,01,0.2,0.2
3424,02,0.0,0.0
3424,03,0.4,0.4
3424,04,0.8,0.8
3424,05,0.0,0.5
3424,06,0.0,0.3333333333333333
3424,07,0.0,0.0
3424,08,0.6666666666666666,0.6666666666666666
3424,09,0.0,0.0
3424,10,0.2,0.2
3424,11,0.0,0.25
3424,12,0.4,0.4
3424,13,0.4,0.4
3424,14,0.4,0.4
3424,15,0.0,0.2
3424,16,0.2,0.2
3424,17,0.2,0.2
3424,18,0.0,0.0
3424,19,0.0,0.3333333333333333
3424,20,0.2,0.2
3424,21,0.2,0.6
3424,22,0.2,0.4
3424,23,0.0,0.4
3424,24,0.25,0.25
3425,01,0.0,0.0
3425,02,0.0,0.0
3425,03,0.0,0.2
3425,04,0.2,0.4
3425,05,0.4,0.8
3425,06,0.0,0.0
3425,07,0.0,0.4
3425,08,0.0,0.0
3425,09,0.25,0.75
3425,10,0.4,0.6
3425,11,0.0,0.2
3425,12,0.4,0.4
3425,13,0.0,0.0
3425,14,0.0,0.4
3425,15,0.3333333333333333,0.6666666666666666
3425,16,0.2,0.4
3425,17,0.0,0.0
3425,18,0.2,0.2
3425,19,0.4,0.6
3425,20,0.0,0.25
3425,21,0.2,0.2
3425,22,0.0,0.0
3425,23,0.2,0.4
3425,24,0.0,0.0
3426,01,0.6,0.8
3426,02,0.3333333333333333,0.6666666666666666
3426,03,0.2,0.4
3426,04,0.3333333333333333,0.3333333333333333
3426,05,0.4,0.6
3426,06,0.2,0.2
3426,07,0.2,0.4
3426,08,0.0,0.5
3426,09,0.0,0.75
3426,10,0.4,0.4
3426,11,0.0,0.0
3426,12,0.0,0.0
3426,13,0.5,0.5
3426,14,0.0,0.4
3426,15,0.2,0.2
3426,16,0.0,0.4
3426,17,0.4,0.6
3426,18,0.2,0.2
3426,19,0.2,0.6
3426,20,0.0,0.3333333333333333
3426,21,0.0,0.3333333333333333
3426,22,0.0,0.2
3426,23,0.4,0.4
3426,24,0.0,0.2
3427,01,0.0,0.0
3427,02,0.0,1.0
3427,03,0.0,0.0
3427,04,0.0,0.0
3427,05,0.2,0.6
3427,06,0.0,0.2
3427,07,0.0,0.0
3427,08,0.25,0.5
3427,09,0.2,0.2
3427,10,0.0,0.4
3427,11,0.2,0.2
3427,12,0.0,0.0
3427,13,0.0,0.3333333333333333
3427,14,0.2,0.4
3427,15,0.2,0.4
3427,16,0.0,0.0
3427,17,0.3333333333333333,0.3333333333333333
3427,18,0.25,0.25
3427,19,0.0,0.6666666666666666
3427,20,0.2,0.4
3427,21,0.5,0.5
3427,22,0.0,0.4
3427,23,0.0,0.0
3427,24,0.4,0.4
3428,01,0.4,0.4
3428,02,0.6,0.6
3428,03,0.0,0.2
3428,04,0.2,0.4
3428,05,0.0,0.0
3428,06,0.3333333333333333,0.3333333333333333
3428,07,0.3333333333333333,0.6666666666666666
3428,08,0.0,0.2
3428,09,0.3333333333333333,0.3333333333333333
3428,10,0.2,0.4
3428,11,0.2,0.4
3428,12,0.0,0.0
3428,13,0.0,0.5
3428,14,0.0,0.25
3428,15,0.6666666666666666,0.6666666666666666
3428,16,0.2,0.2
3428,17,0.3333333333333333,0.3333333333333333
3428,18,0.0,0.25
3428,19,0.0,0.3333333333333333
3428,20,0.0,0.0
3428,21,0.0,0.0
3428,23,0.0,0.3333333333333333
3428,24,0.0,0.2
3429,01,0.4,0.4
3429,02,0.0,0.0
3429,03,0.2,0.2
3429,04,0.0,0.0
3429,05,0.2,0.6
3429,06,0.2,0.2
3429,07,0.0,0.0
3429,08,0.0,0.4
3429,09,0.0,0.0
3429,10,0.2,0.2
3429,11,0.0,0.0
