racer_id,form_win_3,form_top2_3,form_avg_rank_3,form_avg_st_3,form_win_5,form_top2_5,form_avg_rank_5,form_avg_st_5,form_win_10,form_top2_10,form_avg_rank_10,form_avg_st_10,form_trend_win,form_trend_rank,form_win_streak,form_no_win_streak
3438,0.0,0.0,3.6666666666666665,0.12,0.2,0.4,2.8,0.126,0.1,0.4,3.2,0.154,0.033333333333333354,0.46666666666666634,0,3
3439,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.14333333333333334,0.2,0.2,3.8,0.13599999999999998,0.3,0.5,2.8,0.15999999999999998,0.033333333333333354,0.5333333333333337,0,1
3440,1.0,1.0,1.0,0.12666666666666668,0.6,0.6,2.2,0.122,0.4,0.5,3.1,0.13700000000000004,0.43333333333333335,-2.1,3,0
3441,0.0,0.6666666666666666,2.6666666666666665,0.12,0.0,0.4,3.4,0.17600000000000002,0.0,0.3,3.9,0.18,-0.03333333333333333,-1.2333333333333334,0,17
3442,0.0,0.0,5.0,0.13666666666666666,0.0,0.0,4.2,0.136,0.0,0.2,4.2,0.12999999999999998,-0.13333333333333333,0.7999999999999998,0,11
3443,0.0,0.0,4.0,0.16666666666666666,0.0,0.2,4.0,0.15200000000000002,0.0,0.3,3.9,0.15,-0.16666666666666666,0.10000000000000009,0,11
3444,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.1366666666666667,0.2,0.4,3.2,0.152,0.2,0.4,3.2,0.157,0.0,-0.5333333333333337,0,1
3445,0.0,0.0,5.333333333333333,0.19999999999999998,0.0,0.0,5.4,0.18799999999999997,0.1,0.1,5.0,0.17300000000000001,-0.13333333333333333,0.33333333333333304,0,6
3446,0.0,0.3333333333333333,3.6666666666666665,0.13333333333333333,0.0,0.2,3.4,0.142,0.0,0.3,3.6,0.15699999999999997,-0.16666666666666666,0.06666666666666643,0,15
3447,1.0,1.0,1.0,0.15,0.6,0.8,1.8,0.14800000000000002,0.4,0.6,2.5,0.15699999999999997,0.43333333333333335,-1.5,3,0
3448,0.0,0.3333333333333333,3.6666666666666665,0.17,0.0,0.2,4.0,0.158,0.0,0.2,4.2,0.16699999999999998,-0.1,-0.5333333333333337,0,19
3449,0.0,0.3333333333333333,3.0,0.15666666666666665,0.0,0.2,3.0,0.18,0.1,0.2,3.1,0.16599999999999998,-0.13333333333333333,-0.10000000000000009,0,7
3450,0.0,0.3333333333333333,2.6666666666666665,0.15666666666666665,0.0,0.2,3.8,0.156,0.0,0.1,4.1,0.15300000000000002,-0.2,-1.4333333333333331,0,14
3451,0.0,0.0,5.0,0.15,0.0,0.4,3.8,0.13399999999999998,0.2,0.5,3.0,0.14400000000000002,-0.3,2.0,0,7
3452,0.3333333333333333,0.6666666666666666,3.0,0.15666666666666668,0.4,0.6,2.6,0.148,0.2,0.3,3.3,0.149,0.13333333333333336,-0.2999999999999998,1,0
3453,0.0,0.0,5.0,0.15,0.2,0.2,4.2,0.14400000000000002,0.2,0.3,3.8,0.14500000000000002,0.0,1.2000000000000002,0,4
3454,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.15333333333333335,0.2,0.6,3.2,0.16,0.2,0.4,3.5,0.162,0.033333333333333354,-0.8333333333333335,0,2
3455,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.16333333333333333,0.2,0.2,3.4,0.14200000000000002,0.2,0.3,3.4,0.15599999999999997,0.033333333333333354,-0.06666666666666643,1,0
3456,0.0,0.6666666666666666,2.6666666666666665,0.12,0.0,0.4,2.8,0.122,0.2,0.4,3.0,0.125,-0.13333333333333333,-0.3333333333333335,0,8
3457,0.3333333333333333,0.6666666666666666,2.0,0.15666666666666665,0.2,0.4,3.6,0.178,0.2,0.4,3.6,0.15999999999999998,0.033333333333333354,-1.6,0,2
3458,0.0,0.3333333333333333,3.6666666666666665,0.16,0.0,0.2,3.8,0.166,0.2,0.4,3.1,0.16299999999999998,-0.16666666666666666,0.5666666666666664,0,6
3459,0.0,0.0,4.666666666666667,0.16333333333333333,0.0,0.0,4.6,0.162,0.0,0.1,4.2,0.16499999999999998,-0.06666666666666667,0.4666666666666668,0,23
3460,0.0,0.0,4.333333333333333,0.14666666666666667,0.2,0.2,4.0,0.154,0.2,0.4,3.4,0.14900000000000002,-0.033333333333333326,0.9333333333333331,0,4
3461,0.0,0.6666666666666666,3.3333333333333335,0.14333333333333334,0.0,0.4,4.4,0.162,0.0,0.4,4.2,0.152,-0.1,-0.8666666666666667,0,22
3462,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.16333333333333333,0.2,0.4,3.8,0.15400000000000003,0.1,0.4,3.4,0.15099999999999997,0.033333333333333354,0.2666666666666666,0,2
3463,0.3333333333333333,1.0,1.6666666666666667,0.16666666666666666,0.2,0.6,2.8,0.192,0.3,0.6,2.6,0.15899999999999997,0.0,-0.9333333333333333,1,0
3464,0.0,0.3333333333333333,3.6666666666666665,0.17333333333333334,0.0,0.2,3.6,0.158,0.1,0.4,3.0,0.14399999999999996,-0.13333333333333333,0.6666666666666665,0,5
3465,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.15333333333333335,0.2,0.4,3.4,0.154,0.1,0.2,4.3,0.159,0.06666666666666668,-1.9666666666666663,0,1
3466,0.0,0.3333333333333333,4.333333333333333,0.1466666666666667,0.0,0.2,4.2,0.14400000000000002,0.0,0.3,3.7,0.148,-0.2,0.6333333333333329,0,11
3467,0.0,0.3333333333333333,2.6666666666666665,0.13999999999999999,0.0,0.4,3.0,0.164,0.0,0.2,4.0,0.16,-0.1,-1.3333333333333335,0,12
3468,0.0,0.3333333333333333,4.0,0.15333333333333332,0.2,0.6,3.0,0.14400000000000002,0.2,0.5,3.1,0.143,-0.033333333333333326,0.8999999999999999,0,4
3469,0.3333333333333333,0.6666666666666666,2.0,0.1366666666666667,0.2,0.4,2.8,0.128,0.1,0.3,3.2,0.13399999999999998,0.033333333333333354,-1.2000000000000002,0,1
3470,0.0,0.0,4.333333333333333,0.13333333333333333,0.0,0.2,4.2,0.144,0.1,0.2,4.3,0.154,-0.13333333333333333,0.033333333333333215,0,8
3471,0.0,0.0,5.0,0.13,0.0,0.2,4.4,0.162,0.0,0.2,4.3,0.16299999999999998,-0.1,0.7000000000000002,0,22
3472,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.15333333333333332,0.4,0.6,2.6,0.15999999999999998,0.3,0.6,2.7,0.16999999999999998,0.13333333333333336,0.6333333333333333,0,1
3473,0.3333333333333333,0.3333333333333333,3.0,0.18000000000000002,0.2,0.4,3.2,0.14200000000000002,0.1,0.3,3.6,0.14400000000000004,-0.033333333333333326,-0.6000000000000001,0,1
3474,0.6666666666666666,0.6666666666666666,2.0,0.12999999999999998,0.4,0.4,3.4,0.198,0.2,0.2,3.5,0.198,0.30000000000000004,-1.5,1,0
3475,0.0,0.0,4.0,0.1366666666666667,0.2,0.2,3.2,0.124,0.3,0.3,3.2,0.14999999999999997,0.0,0.7999999999999998,0,4
3476,0.0,0.0,3.3333333333333335,0.19666666666666666,0.0,0.2,3.4,0.17400000000000002,0.1,0.3,3.2,0.157,-0.16666666666666666,0.1333333333333333,0,9
3477,0.0,0.6666666666666666,3.0,0.19000000000000003,0.0,0.4,3.2,0.164,0.0,0.3,3.9,0.184,-0.06666666666666667,-0.8999999999999999,0,20
3478,0.0,0.3333333333333333,3.6666666666666665,0.11666666666666668,0.0,0.4,3.2,0.144,0.0,0.2,3.6,0.151,-0.1,0.06666666666666643,0,11
3479,0.0,0.3333333333333333,3.6666666666666665,0.19666666666666666,0.0,0.2,3.8,0.174,0.1,0.3,3.4,0.174,-0.1,0.2666666666666666,0,5
3480,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.16,0.2,0.2,3.2,0.126,0.1,0.1,4.1,0.145,0.1,-1.7666666666666662,1,0
3481,0.3333333333333333,0.6666666666666666,3.0,0.1433333333333333,0.2,0.6,3.4,0.124,0.2,0.5,3.5,0.149,0.0,-0.5,0,2
3482,0.0,0.6666666666666666,3.0,0.15333333333333332,0.0,0.4,3.8,0.184,0.1,0.3,3.7,0.143,-0.16666666666666666,-0.7000000000000002,0,7
3483,0.0,0.0,3.3333333333333335,0.18666666666666668,0.0,0.0,4.2,0.162,0.0,0.1,3.6,0.146,-0.16666666666666666,-0.2666666666666666,0,12
3484,0.3333333333333333,0.6666666666666666,2.0,0.16333333333333333,0.2,0.4,3.4,0.16999999999999998,0.2,0.4,3.4,0.16300000000000003,-0.09999999999999998,-1.4,1,0
3485,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.15000000000000002,0.4,0.4,3.0,0.18000000000000002,0.2,0.2,3.2,0.173,0.2,-0.5333333333333337,1,0
3486,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.14,0.4,0.8,2.0,0.14600000000000002,0.2,0.4,3.2,0.158,0.2,-0.8666666666666667,0,2
3487,0.0,0.3333333333333333,3.0,0.15666666666666668,0.2,0.4,3.2,0.156,0.2,0.4,3.1,0.15799999999999997,0.06666666666666668,-0.10000000000000009,0,3
3488,0.0,0.3333333333333333,4.0,0.1366666666666667,0.2,0.4,3.2,0.12200000000000003,0.3,0.4,3.2,0.14200000000000002,0.0,0.7999999999999998,0,3
3489,0.0,0.3333333333333333,4.333333333333333,0.14666666666666664,0.0,0.2,4.8,0.156,0.1,0.4,3.7,0.15599999999999997,-0.06666666666666667,0.6333333333333329,0,7
3490,0.6666666666666666,0.6666666666666666,2.0,0.13333333333333333,0.4,0.6,2.4,0.148,0.2,0.4,3.6,0.16000000000000003,0.2,-1.6,2,0
3491,0.0,0.3333333333333333,3.0,0.16333333333333333,0.2,0.4,2.6,0.166,0.2,0.3,3.2,0.16099999999999998,0.0,-0.20000000000000018,0,3
3492,0.0,0.0,4.0,0.15000000000000002,0.0,0.2,3.8,0.162,0.1,0.2,4.0,0.15799999999999997,-0.16666666666666666,0.0,0,9
3493,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.17,0.2,0.4,3.6,0.15799999999999997,0.2,0.5,3.1,0.151,0.033333333333333354,-0.43333333333333357,0,1
3494,0.0,0.0,4.333333333333333,0.14666666666666667,0.2,0.2,3.6,0.13199999999999998,0.2,0.2,3.7,0.121,0.033333333333333354,0.6333333333333329,0,3
3495,0.0,0.0,5.333333333333333,0.15,0.4,0.4,3.6,0.156,0.3,0.5,3.5,0.15399999999999997,0.2,1.833333333333333,0,3
3496,0.0,0.0,5.0,0.16333333333333333,0.0,0.2,4.2,0.138,0.1,0.3,3.8,0.14299999999999996,-0.23333333333333334,1.2000000000000002,0,9
3497,0.0,0.3333333333333333,4.333333333333333,0.16333333333333333,0.0,0.4,3.6,0.16799999999999998,0.0,0.4,3.6,0.187,-0.13333333333333333,0.733333333333333,0,13
3498,0.0,0.0,3.6666666666666665,0.15,0.0,0.0,4.0,0.152,0.1,0.1,4.1,0.152,-0.06666666666666667,-0.4333333333333331,0,9
3499,0.0,0.0,5.0,0.15333333333333335,0.2,0.4,3.6,0.14,0.2,0.5,3.3,0.12799999999999997,-0.06666666666666665,1.7000000000000002,0,3
3500,0.3333333333333333,0.3333333333333333,3.0,0.16333333333333333,0.4,0.6,2.4,0.154,0.2,0.4,3.0,0.146,0.16666666666666669,0.0,0,2
3501,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.15666666666666668,0.4,0.6,2.6,0.156,0.2,0.4,3.1,0.152,0.33333333333333337,-0.7666666666666666,0,1
3502,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.11,0.4,0.6,2.6,0.13400000000000004,0.3,0.6,2.5,0.134,0.2,0.16666666666666652,0,2
3503,0.0,0.0,4.666666666666667,0.17666666666666667,0.0,0.0,5.2,0.16799999999999998,0.0,0.1,4.5,0.15699999999999997,-0.06666666666666667,0.16666666666666696,0,20
3504,0.0,0.3333333333333333,3.0,0.10666666666666667,0.2,0.4,2.8,0.11000000000000001,0.2,0.4,2.9,0.11200000000000002,0.1,0.10000000000000009,0,3
3505,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.18000000000000002,0.2,0.4,3.6,0.166,0.1,0.4,3.8,0.15100000000000002,0.06666666666666668,-1.4666666666666663,1,0
3506,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.13333333333333333,0.2,0.2,3.8,0.134,0.2,0.3,3.6,0.14100000000000001,0.06666666666666668,-0.2666666666666666,0,1
3507,0.0,0.3333333333333333,4.0,0.1366666666666667,0.2,0.6,3.0,0.14600000000000002,0.1,0.3,3.7,0.149,0.1,0.2999999999999998,0,3
3508,0.0,0.6666666666666666,2.6666666666666665,0.1366666666666667,0.0,0.6,2.8,0.152,0.1,0.5,3.1,0.164,-0.16666666666666666,-0.43333333333333357,0,5
3509,0.0,0.3333333333333333,3.6666666666666665,0.14333333333333334,0.0,0.2,4.6,0.138,0.0,0.3,4.1,0.145,-0.16666666666666666,-0.4333333333333331,0,12
3510,0.3333333333333333,0.3333333333333333,3.0,0.18666666666666668,0.2,0.4,3.0,0.164,0.1,0.3,3.6,0.15999999999999998,0.1,-0.6000000000000001,0,2
3511,0.0,0.0,3.3333333333333335,0.12,0.0,0.2,3.0,0.144,0.2,0.4,2.8,0.142,-0.23333333333333334,0.5333333333333337,0,5
3512,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.12,0.2,0.4,3.4,0.128,0.1,0.2,3.8,0.13700000000000004,0.1,-1.4666666666666663,0,1
3513,0.0,0.6666666666666666,3.0,0.16,0.2,0.6,2.8,0.154,0.2,0.5,3.3,0.155,0.0,-0.2999999999999998,0,4
3514,0.0,0.0,5.0,0.17333333333333334,0.0,0.0,4.2,0.16,0.0,0.1,4.3,0.16,-0.2,0.7000000000000002,0,10
3515,0.3333333333333333,0.6666666666666666,3.0,0.14666666666666667,0.2,0.4,3.4,0.134,0.2,0.5,3.2,0.13599999999999998,0.06666666666666668,-0.20000000000000018,0,1
3516,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.1466666666666667,0.2,0.4,3.2,0.15,0.2,0.4,3.4,0.14900000000000002,0.0,0.2666666666666666,0,1
3517,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.14666666666666667,0.2,0.2,4.4,0.15,0.1,0.1,4.1,0.184,0.06666666666666668,-0.7666666666666662,0,2
3518,0.0,0.0,4.0,0.17,0.0,0.0,4.0,0.174,0.1,0.1,3.8,0.16899999999999998,-0.16666666666666666,0.20000000000000018,0,5
3519,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.16666666666666666,0.4,0.6,2.4,0.15200000000000002,0.2,0.3,3.2,0.146,0.2666666666666667,-0.5333333333333337,0,1
3520,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.1366666666666667,0.4,0.4,3.4,0.154,0.5,0.5,2.9,0.16699999999999998,0.10000000000000003,0.7666666666666666,1,0
3521,0.0,0.0,4.333333333333333,0.1466666666666667,0.0,0.2,4.2,0.136,0.0,0.3,3.7,0.15699999999999997,-0.1,0.6333333333333329,0,18
3522,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.12666666666666668,0.4,0.6,2.8,0.122,0.2,0.5,2.7,0.12000000000000002,0.23333333333333336,-0.03333333333333366,0,2
3523,0.0,0.0,5.0,0.17,0.0,0.0,4.6,0.27199999999999996,0.2,0.2,3.9,0.26000000000000006,-0.2,1.1,0,7
3524,0.0,0.0,4.333333333333333,0.16666666666666666,0.0,0.0,4.0,0.144,0.1,0.1,3.9,0.151,-0.06666666666666667,0.4333333333333331,0,5
3525,0.0,0.3333333333333333,3.0,0.12666666666666668,0.0,0.2,4.2,0.12200000000000003,0.1,0.2,3.9,0.14700000000000002,-0.2,-0.8999999999999999,0,6
3526,0.0,0.0,5.0,0.15333333333333335,0.0,0.0,5.2,0.14800000000000002,0.1,0.1,4.5,0.15699999999999997,-0.2,0.5,0,5
3527,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.1733333333333333,0.2,0.4,3.6,0.176,0.1,0.2,3.7,0.17900000000000002,0.06666666666666668,-1.3666666666666667,0,1
3528,0.0,0.0,3.6666666666666665,0.17666666666666667,0.0,0.0,4.6,0.174,0.0,0.0,5.1,0.199,-0.1,-1.4333333333333331,0,11
3529,0.0,0.3333333333333333,4.0,0.10666666666666667,0.0,0.4,4.0,0.11199999999999999,0.0,0.3,3.9,0.14100000000000001,-0.06666666666666667,0.10000000000000009,0,14
3530,0.0,0.3333333333333333,2.6666666666666665,0.17333333333333334,0.2,0.6,2.2,0.182,0.2,0.5,2.7,0.175,0.033333333333333354,-0.03333333333333366,0,4
3531,0.0,1.0,2.0,0.14333333333333334,0.0,0.6,3.0,0.146,0.1,0.4,3.3,0.154,-0.13333333333333333,-1.2999999999999998,0,5
3532,0.0,0.0,5.0,0.21666666666666665,0.2,0.4,3.6,0.186,0.2,0.4,3.4,0.173,-0.1333333333333333,1.6,0,4
3533,0.3333333333333333,0.6666666666666666,2.0,0.17,0.2,0.4,3.2,0.15600000000000003,0.1,0.2,3.9,0.143,0.13333333333333336,-1.9,0,2
3534,0.3333333333333333,0.6666666666666666,2.0,0.15333333333333332,0.4,0.6,2.4,0.17200000000000001,0.3,0.6,2.9,0.153,0.03333333333333338,-0.8999999999999999,0,2
3535,0.0,0.3333333333333333,4.0,0.15333333333333332,0.0,0.2,4.2,0.16,0.2,0.3,3.2,0.15899999999999997,-0.2,0.7999999999999998,0,8
3536,0.0,0.0,4.666666666666667,0.15666666666666668,0.0,0.0,4.6,0.16799999999999998,0.0,0.0,4.4,0.158,-0.06666666666666667,0.2666666666666666,0,26
3537,0.0,0.0,5.333333333333333,0.1366666666666667,0.2,0.2,4.4,0.14,0.3,0.4,3.5,0.14799999999999996,0.033333333333333354,1.833333333333333,0,4
3538,0.0,0.3333333333333333,4.333333333333333,0.11333333333333333,0.0,0.2,4.2,0.136,0.1,0.3,3.6,0.135,-0.16666666666666666,0.733333333333333,0,8
3539,0.0,0.0,4.666666666666667,0.17666666666666667,0.0,0.2,4.0,0.162,0.0,0.2,3.9,0.141,-0.03333333333333333,0.766666666666667,0,25
3540,0.0,0.0,4.666666666666667,0.11333333333333333,0.0,0.0,4.8,0.15,0.0,0.2,3.9,0.157,-0.1,0.766666666666667,0,12
3541,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.1366666666666667,0.2,0.4,3.0,0.14,0.2,0.3,3.3,0.14200000000000002,0.0,-0.6333333333333333,0,1
3542,0.3333333333333333,1.0,1.6666666666666667,0.14,0.4,0.8,1.8,0.158,0.2,0.4,2.8,0.151,0.2666666666666667,-1.133333333333333,0,2
3543,0.0,0.3333333333333333,4.333333333333333,0.13,0.2,0.4,3.4,0.146,0.1,0.3,3.9,0.13999999999999999,0.033333333333333354,0.4333333333333331,0,3
3544,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.16,0.4,0.8,2.0,0.142,0.2,0.5,3.0,0.184,0.2666666666666667,-0.6666666666666665,0,1
3545,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.17,0.6,0.6,2.0,0.178,0.5,0.6,2.1,0.15899999999999997,0.36666666666666664,-0.43333333333333335,1,0
3546,0.0,0.3333333333333333,3.6666666666666665,0.16,0.2,0.6,2.8,0.144,0.1,0.4,3.4,0.15599999999999997,0.1,0.2666666666666666,0,3
3547,0.0,0.3333333333333333,3.3333333333333335,0.18666666666666668,0.2,0.6,2.6,0.186,0.1,0.3,3.5,0.188,0.0,-0.16666666666666652,0,4
3548,0.3333333333333333,0.6666666666666666,2.0,0.13,0.2,0.4,3.4,0.15,0.2,0.3,3.8,0.14400000000000002,0.06666666666666668,-1.7999999999999998,1,0
3549,0.0,0.3333333333333333,4.0,0.15000000000000002,0.2,0.4,3.2,0.14600000000000002,0.1,0.4,3.0,0.156,0.1,1.0,0,4
3550,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.18666666666666665,0.2,0.2,4.0,0.18,0.1,0.1,4.2,0.16999999999999998,-0.033333333333333326,-1.5333333333333337,0,1
3551,0.0,0.0,4.0,0.15666666666666668,0.0,0.0,4.6,0.188,0.0,0.0,4.9,0.18899999999999997,-0.1,-0.9000000000000004,0,10
3552,0.0,0.0,4.333333333333333,0.17333333333333334,0.2,0.2,3.6,0.162,0.1,0.3,3.7,0.158,0.06666666666666668,0.6333333333333329,0,3
3553,0.0,0.0,4.0,0.17666666666666667,0.0,0.0,4.0,0.18400000000000002,0.1,0.2,3.8,0.172,-0.2,0.20000000000000018,0,6
3554,0.0,0.0,5.0,0.17666666666666667,0.2,0.2,4.0,0.184,0.2,0.3,3.7,0.187,-0.033333333333333326,1.2999999999999998,0,4
3555,0.0,0.3333333333333333,3.6666666666666665,0.1366666666666667,0.0,0.2,4.0,0.158,0.2,0.4,3.2,0.14,-0.16666666666666666,0.46666666666666634,0,5
3556,0.0,0.0,5.0,0.15333333333333335,0.0,0.0,4.8,0.14600000000000002,0.0,0.1,3.9,0.14899999999999997,-0.2,1.1,0,12
3557,0.0,0.3333333333333333,4.333333333333333,0.18999999999999997,0.0,0.2,4.4,0.188,0.3,0.5,3.0,0.189,-0.26666666666666666,1.333333333333333,0,5
3558,0.0,0.0,4.666666666666667,0.1466666666666667,0.0,0.0,5.0,0.148,0.0,0.1,4.7,0.16199999999999998,-0.13333333333333333,-0.033333333333333215,0,11
3559,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.1366666666666667,0.6,0.6,2.0,0.156,0.5,0.5,2.6,0.134,0.23333333333333334,0.06666666666666643,0,2
3560,0.3333333333333333,0.6666666666666666,2.0,0.16,0.4,0.6,2.6,0.15,0.2,0.4,3.6,0.16399999999999998,0.2666666666666667,-1.6,0,1
3561,0.3333333333333333,0.3333333333333333,4.0,0.15000000000000002,0.4,0.4,3.8,0.154,0.4,0.4,3.5,0.161,0.10000000000000003,0.5,1,0
3562,0.0,0.0,3.3333333333333335,0.12,0.2,0.2,3.2,0.138,0.2,0.2,3.5,0.131,0.033333333333333354,-0.16666666666666652,0,4
3563,0.0,0.3333333333333333,4.666666666666667,0.13999999999999999,0.2,0.4,4.2,0.128,0.3,0.5,3.7,0.122,0.033333333333333354,0.9666666666666668,0,3
3564,0.0,0.0,6.0,0.17666666666666667,0.0,0.0,5.2,0.176,0.0,0.0,5.1,0.14100000000000001,-0.2,0.9000000000000004,0,10
3565,0.0,0.0,4.666666666666667,0.16666666666666666,0.0,0.0,4.4,0.16200000000000003,0.2,0.2,3.7,0.15,-0.16666666666666666,0.9666666666666668,0,8
3566,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.1366666666666667,0.2,0.2,3.8,0.13,0.1,0.1,4.0,0.15999999999999998,0.033333333333333354,-0.6666666666666665,0,2
3567,0.0,0.3333333333333333,3.6666666666666665,0.18000000000000002,0.0,0.2,3.6,0.17800000000000002,0.1,0.3,3.6,0.149,-0.03333333333333333,0.06666666666666643,0,7
3568,0.0,0.0,4.0,0.12,0.0,0.0,4.2,0.11399999999999999,0.0,0.1,4.4,0.11600000000000002,-0.1,-0.40000000000000036,0,23
3569,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.14,0.2,0.4,3.0,0.134,0.1,0.2,3.5,0.16699999999999998,0.1,-1.1666666666666665,0,1
3570,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.17,0.2,0.4,3.6,0.16599999999999998,0.2,0.3,3.6,0.15400000000000003,-0.09999999999999998,-0.2666666666666666,1,0
3571,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.18000000000000002,0.4,0.4,2.6,0.174,0.2,0.4,3.1,0.16799999999999998,0.2666666666666667,-0.7666666666666666,2,0
3572,0.0,0.6666666666666666,3.0,0.13,0.0,0.6,3.2,0.124,0.0,0.3,3.7,0.18999999999999997,-0.1,-0.7000000000000002,0,13
3573,0.3333333333333333,0.3333333333333333,4.0,0.14333333333333334,0.2,0.4,3.8,0.136,0.2,0.4,3.7,0.157,0.033333333333333354,0.2999999999999998,1,0
3574,0.6666666666666666,1.0,1.3333333333333333,0.16,0.4,0.6,2.2,0.15999999999999998,0.3,0.5,2.6,0.163,0.16666666666666669,-1.2666666666666668,0,1
3575,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.13333333333333333,0.2,0.2,4.0,0.134,0.2,0.4,3.3,0.144,0.13333333333333336,0.3666666666666667,0,2
3576,0.0,0.3333333333333333,3.3333333333333335,0.19666666666666668,0.2,0.4,3.0,0.188,0.1,0.3,3.1,0.16999999999999998,0.06666666666666668,0.2333333333333334,0,3
3577,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.16,0.4,0.4,3.2,0.14600000000000002,0.3,0.3,3.8,0.14299999999999996,0.2666666666666667,-0.46666666666666634,1,0
3578,0.0,0.6666666666666666,3.3333333333333335,0.17666666666666667,0.0,0.6,3.0,0.156,0.0,0.3,3.8,0.141,-0.03333333333333333,-0.46666666666666634,0,21
3579,0.3333333333333333,0.3333333333333333,3.0,0.13666666666666666,0.6,0.6,2.2,0.146,0.4,0.6,2.6,0.188,0.39999999999999997,0.3999999999999999,1,0
3580,0.3333333333333333,0.6666666666666666,2.0,0.16,0.2,0.4,3.6,0.164,0.3,0.4,3.5,0.15899999999999997,-0.1333333333333333,-1.5,1,0
3581,0.0,0.0,4.0,0.19000000000000003,0.0,0.0,4.2,0.196,0.1,0.2,3.8,0.195,-0.13333333333333333,0.20000000000000018,0,5
3582,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.1366666666666667,0.2,0.2,3.8,0.154,0.1,0.2,3.8,0.15599999999999997,-0.033333333333333326,-0.46666666666666634,1,0
3583,0.0,0.3333333333333333,3.6666666666666665,0.18000000000000002,0.0,0.2,4.2,0.15999999999999998,0.0,0.1,4.5,0.144,-0.1,-0.8333333333333335,0,18
3584,0.0,0.0,3.3333333333333335,0.14,0.0,0.0,3.8,0.132,0.1,0.1,4.0,0.154,-0.13333333333333333,-0.6666666666666665,0,7
3585,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.15333333333333335,0.2,0.4,2.6,0.158,0.1,0.2,3.1,0.15099999999999997,0.1,-0.7666666666666666,0,2
3586,0.3333333333333333,0.3333333333333333,3.0,0.1566666666666667,0.2,0.2,3.4,0.168,0.3,0.3,3.0,0.167,0.033333333333333354,0.0,0,1
3587,0.0,0.3333333333333333,3.3333333333333335,0.18333333333333335,0.0,0.2,3.8,0.156,0.1,0.2,4.0,0.13299999999999998,-0.13333333333333333,-0.6666666666666665,0,7
3588,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.16333333333333333,0.2,0.6,3.0,0.168,0.2,0.4,3.8,0.179,-0.09999999999999998,-1.4666666666666663,0,1
3589,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.14,0.2,0.6,3.0,0.138,0.1,0.3,3.6,0.12,-0.06666666666666665,-0.9333333333333336,1,0
3590,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.16333333333333333,0.4,0.6,2.8,0.12599999999999997,0.4,0.5,2.9,0.142,0.16666666666666669,0.7666666666666666,1,0
3591,0.0,0.0,5.333333333333333,0.10666666666666667,0.0,0.0,5.0,0.13199999999999998,0.1,0.1,4.8,0.15400000000000003,-0.2,0.5333333333333332,0,9
3592,0.0,0.0,5.333333333333333,0.15,0.0,0.2,4.6,0.14200000000000002,0.2,0.4,3.9,0.146,-0.16666666666666666,1.4333333333333331,0,5
3593,0.3333333333333333,1.0,1.6666666666666667,0.14333333333333334,0.2,0.8,2.6,0.136,0.3,0.6,2.8,0.137,0.06666666666666668,-1.133333333333333,0,2
3594,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.18000000000000002,0.2,0.4,3.0,0.162,0.3,0.4,2.7,0.13999999999999999,-0.06666666666666665,-0.3666666666666667,0,1
3595,0.0,0.6666666666666666,3.0,0.17333333333333334,0.2,0.6,3.2,0.164,0.2,0.4,3.5,0.175,0.0,-0.5,0,3
